4     12
4     12
4     12
4     12
4     12 
4     12 
4     12 
4     12 
4     12 
4     12 
4     12 
4     13
4     13
4     13
4     13
4     13
4     13
4     13
4     13
4     13
4     13
4     13
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     13 
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     14 
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     15 
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     16 
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     18 
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     19 
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     20 
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     21 
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
4     22 
